,Symbol,Company Name,Industry,Market Cap
2916,KVYO,klaviyo,Software - Infrastructure,7160572361
2917,KW,kennedy-wilson-holdings,Real Estate Services,1409243010
2918,KWE,kwesst-micro-systems,Aerospace & Defense,4889507
2919,KWR,quaker-chemical,Specialty Chemicals,3454179894
2920,KXIN,kaixin-auto-holdings,Auto & Truck Dealerships,6614712
2921,KYCH,keyarch-acquisition,Shell Companies,65550075
2922,KYMR,kymera-rapeutics,Biotechnology,1957478355
2923,KZIA,kazia-rapeutics,Biotechnology,6405058
2924,KZR,kezar-life-sciences,Biotechnology,68817840
2925,L,loews-corporation,Insurance - Property & Casualty,16306253040
2926,LAAC,lithium-americas-(argentina),Other Industrial Metals & Mining,667680000
2927,LAB,standard-biotools,Diagnostics & Research,704235870
2928,LABP,landos-biopharma,Biotechnology,16456334
2929,LAC,lithium-americas,Other Industrial Metals & Mining,679117588
2930,LAD,lithia-motors,Auto & Truck Dealerships,8192004760
2931,LADR,ladder-capital,REIT - Mortgage,1369380480
2932,LAES,sealsq,Semiconductors,20721574
2933,LAKE,lakeland-industries,Apparel Manufacturing,133302156
2934,LAMR,lamar-advertising-,REIT - Specialty,10998486326
2935,LANC,lancaster-colony,Packaged Foods,5574118690
2936,LAND,gladstone-land,REIT - Industrial,490269312
2937,LANV,lanvin-group-holdings,Luxury Goods,290042892
2938,LARK,landmark-bancorp,Banks - Regional,115117800
2939,LASE,laser-photonics,Specialty Industrial Machinery,8913691
2940,LASR,nlight,Semiconductors,603184412
2941,LATG,chenghe-acquisition-i-co,Shell Companies,91575000
2942,LAUR,laureate-education,Education & Training Services,2003282012
2943,LAW,cs-disco,Software - Application,509876434
2944,LAZ,lazard,Capital Markets,3583136751
2945,LAZR,luminar-technologies,Auto Parts,1153611045
2946,LBAI,lakeland-bancorp,Banks - Regional,840191476
2947,LBBB,lakeshore-acquisition-ii,Shell Companies,63080936
2948,LBC,lur-burbank,Banks - Regional,479048691
2949,LBPH,longboard-pharmaceuticals,Biotechnology,472612103
2950,LBRDA,liberty-broadband,Telecom Services,9798597926
2951,LBRDK,liberty-broadband,Telecom Services,9756510245
2952,LBRT,liberty-energy,Oil & Gas Equipment & Services,3343496640
2953,LBTYA,liberty-global,Telecom Services,7870771454
2954,LBTYB,liberty-global,Telecom Services,7869924176
2955,LBTYK,liberty-global,Telecom Services,7880805947
2956,LC,lendingclub,Credit Services,991226960
2957,LCA,landcadia-holdings-iv,Shell Companies,272832736
2958,LCAA,l-catterton-asia-acquisition,Shell Companies,332593424
2959,LCFY,locafy,Internet Content & Information,8838017
2960,LCID,lucid-group,Auto Manufacturers,7578013300
2961,LCII,lci-industries,Recreational Vehicles,2893588796
2962,LCNB,lcnb-corp,Banks - Regional,189420982
2963,LCTX,lineage-cell-rapeutics,Biotechnology,171487260
2964,LCUT,lifetime-brands,"Furnishings, Fixtures & Appliances",191528676
2965,LCW,learn-cw-investment,Shell Companies,164840999
2966,LDI,loandepot,Mortgage Finance,902200012
2967,LDOS,leidos-holdings,Information Technology Services,15253540580
2968,LDTC,leddartech-holdings,Software - Application,108178584
2969,LDWY,lendway,Advertising Agencies,8361920
2970,LE,lands'-end,Specialty Retail,292130553
2971,LEA,lear-corporation,Auto Parts,7901790237
2972,LECO,lincoln-electric-holdings,Tools & Accessories,12955732050
2973,LEDS,semileds,Semiconductors,6211288
2974,LEE,lee-enterprises,Publishing,61297160
2975,LEG,leggett-&-platt,"Furnishings, Fixtures & Appliances",3095667157
2976,LEGH,legacy-housing,Residential Construction,599794362
2977,LEGN,legend-biotech,Biotechnology,10136550514
2978,LEJU,leju-holdings,Real Estate Services,15851485
2979,LEN,lennar,Residential Construction,42854509344
2980,LEN.B,lennar,Residential Construction,42854509320
2981,LESL,leslie's,Home Improvement Retail,1290338000
2982,LEU,centrus-energy,Uranium,780008053
2983,LEV,-lion-electric-,Farm & Heavy Construction Machinery,400347436
2984,LEVI,levi-strauss-&-co,Apparel Manufacturing,6455251269
2985,LEXX,lexaria-bioscience,Biotechnology,18157596
2986,LFCR,lifecore-biomedical,Drug Manufacturers - Specialty & Generic,196791078
2987,LFLY,leafly-holdings,Pharmaceutical Retailers,9146424
2988,LFMD,lifemd,Pharmaceutical Retailers,223066208
2989,LFST,lifestance-health-group,Medical Care Facilities,2275428070
2990,LFT,lument-finance-trust,REIT - Mortgage,127965996
2991,LFUS,littelfuse,Electronic Components,6110922631
2992,LFVN,lifevantage,Packaged Foods,71934915
2993,LFWD,rewalk-robotics,Medical Devices,63031832
2994,LGCB,linkage-global,Internet Retail,34400000
2995,LGF.A,lions-gate-entertainment,Entertainment,2344215881
2996,LGF.B,lions-gate-entertainment,Entertainment,2347672839
2997,LGHL,lion-group-holding,Capital Markets,1150458
2998,LGIH,lgi-homes,Residential Construction,2833323336
2999,LGL,-lgl-group,Electronic Components,32974110
3000,LGMK,logicmark,Security & Protection Services,2172129
3001,LGND,ligand-pharmaceuticals,Biotechnology,1299679440
3002,LGO,largo,Other Industrial Metals & Mining,126820980
3003,LGST,semper-paratus-acquisition,Shell Companies,62729150
3004,LGVC,lamf-global-ventures-i,Shell Companies,136911761
3005,LGVN,longeveron,Biotechnology,14031473
3006,LH,labcorp,Diagnostics & Research,18808746000
3007,LHX,l3harris-technologies,Aerospace & Defense,39234780000
3008,LI,li-auto,Auto Manufacturers,27674136765
3009,LIAN,lianbio,Biotechnology,442606673
3010,LIBY,liberty-resources-acquisition,Shell Companies,79902977
3011,LICN,lichen-china,Specialty Business Services,35775000
3012,LICY,li-cycle-holdings,Waste Management,70497875
3013,LIDR,"aeye,-inc",Auto Parts,8152872
3014,LIFE,atyr-pharma,Biotechnology,103065776
3015,LIFW,msp-recovery,Health Information Services,148277383
3016,LII,lennox-international,Building Products & Equipment,14943770358
3017,LILA,liberty-latin-america,Telecom Services,1417510273
3018,LILAK,liberty-latin-america,Telecom Services,1412200570
3019,LILM,lilium,Aerospace & Defense,452499783
3020,LIN,linde,Specialty Chemicals,197393863587
3021,LINC,lincoln-educational-services,Education & Training Services,298852223
3022,LIND,lindblad-expeditions-holdings,Travel Services,485833530
3023,LINK,interlink-electronics,Electronic Components,80822043
3024,LIPO,lipella-pharmaceuticals,Biotechnology,6094142
3025,LIQT,liqtech-international,Pollution & Treatment Controls,18556484
3026,LITB,lightinbox-holding-co,Internet Retail,113284690
3027,LITE,lumentum-holdings,Communication Equipment,3784160000
3028,LITM,snow-lake-resources,Other Industrial Metals & Mining,16623628
3029,LIVE,live-ventures,Home Improvement Retail,75676711
3030,LIVN,livanova,Medical Devices,2637514368
3031,LIXT,lixte-biotechnology-holdings,Biotechnology,4611045
3032,LKCO,luokung-technology,Internet Content & Information,7075554
3033,LKFN,lakeland-financial,Banks - Regional,1662978863
3034,LKQ,lkq-corporation,Auto Parts,12657385400
3035,LL,ll-flooring-holdings,Home Improvement Retail,70675812
3036,LLAP,terran-orbital,Aerospace & Defense,152185179
3037,LLY,eli-lilly,Drug Manufacturers - General,633804818550
3038,LLYVA,liberty-live-group---series-a,Entertainment,3306497205
3039,LLYVK,liberty-live-group---series-c,Entertainment,3296623264
3040,LMAT,lemaitre-vascular,Medical Instruments & Supplies,1306849840
3041,LMB,limbach-holdings,Engineering & Construction,477327492
3042,LMFA,lm-funding-america,Credit Services,7003608
3043,LMND,lemonade,Insurance - Property & Casualty,1122273780
3044,LMNR,limoneira-,Farm Products,322454272
3045,LMT,lockheed-martin,Aerospace & Defense,102932668710
3046,LNC,lincoln-national,Insurance - Life,4528278780
3047,LND,brasilagro---companhia-brasileira-de-propriedades-agrícolas,Farm Products,502059671
3048,LNG,cheniere-energy,Oil & Gas Midstream,38552041550
3049,LNKB,linkbancorp,Banks - Regional,259144458
3050,LNN,lindsay,Farm & Heavy Construction Machinery,1452769530
3051,LNSR,lensar,Medical Devices,43194240
3052,LNT,alliant-energy,Utilities - Regulated Electric,12452735200
3053,LNTH,lanus-holdings,Drug Manufacturers - Specialty & Generic,3698411400
3054,LNW,light-&-wonder,Gambling,7308246984
3055,LNZA,lanzatech-global,Waste Management,796174120
3056,LOAN,manhattan-bridge-capital,REIT - Mortgage,54042112
3057,LOB,live-oak-bancshares,Banks - Regional,1628992227
3058,LOCL,local-bounti,Farm Products,17370652
3059,LOCO,el-pollo-loco-holdings,Restaurants,307783822
3060,LODE,comstock,Real Estate Services,58329904
3061,LOGI,logitech-international,Computer Hardware,14146838603
3062,LOMA,loma-negra-compañía-industrial-argentina,Building Materials,1338058674
3063,LOOP,loop-industries,Specialty Chemicals,164449994
3064,LOPE,grand-canyon-education,Education & Training Services,3936777390
3065,LOVE,-lovesac-,"Furnishings, Fixtures & Appliances",356556780
3066,LOW,lowes-companies,Home Improvement Retail,126231552370
3067,LPCN,lipocine,Biotechnology,20944370
3068,LPG,dorian-lpg,Oil & Gas Midstream,1444016924
3069,LPL,lg-display-co,Consumer Electronics,4052657597
3070,LPLA,lpl-financial-holdings,Capital Markets,18996625805
3071,LPRO,open-lending,Credit Services,847858320
3072,LPSN,liveperson,Software - Application,215848674
3073,LPTH,lightpath-technologies,Electronic Components,60062560
3074,LPTV,loop-media,Broadcasting,47872081
3075,LPTX,leap-rapeutics,Biotechnology,85899744
3076,LPX,louisiana-pacific,Building Products & Equipment,4759570464
3077,LQDA,liquidia,Biotechnology,1029528318
3078,LQDT,liquidity-services,Internet Retail,531442120
3079,LQR,lqr-house,Beverages - Wineries & Distilleries,8679146
3080,LRCX,lam-research,Semiconductor Equipment & Materials,109956086100
3081,LRE,lead-real-estate,Real Estate - Development,69028014
3082,LRFC,logan-ridge-finance,Asset Management,59679356
3083,LRHC,la-rosa-holding,Real Estate Services,20070566
3084,LRMR,larimar-rapeutics,Biotechnology,270021285
3085,LRN,stride,Education & Training Services,2613235300
3086,LSAK,lesaka-technologies,Software - Infrastructure,216474215
3087,LSBK,lake-shore-bancorp,Banks - Regional,64816462
3088,LSCC,lattice-semiconductor,Semiconductors,8513567040
3089,LSDI,lucy-scientific-discovery,Drug Manufacturers - Specialty & Generic,4208642
3090,LSEA,landsea-homes,Real Estate - Development,473951808
3091,LSF,laird-superfood,Packaged Foods,8704489
3092,LSPD,lightspeed-commerce,Software - Application,2896063300
3093,LSTA,lisata-rapeutics,Biotechnology,21569543
3094,LSTR,landstar-system,Integrated Freight & Logistics,6897376044
3095,LSXMA,liberty-siriusxm-group---series-a,Broadcasting,10051784129
3096,LSXMB,liberty-siriusxm-group---series-b,Broadcasting,10016100536
3097,LSXMK,liberty-siriusxm-group---series-c,Broadcasting,10019262248
3098,LTBR,lightbridge,Electrical Equipment & Parts,40573564
3099,LTC,ltc-properties,REIT - Healthcare Facilities,1281692115
3100,LTH,life-time-group-holdings,Leisure,2599424750
3101,LTRN,lantern-pharma,Biotechnology,46193250
3102,LTRX,lantronix,Communication Equipment,244833021
3103,LTRY,lottery,Gambling,5607491
3104,LU,lufax-holding,Credit Services,1419152147
3105,LUCD,lucid-diagnostics,Medical Devices,64320918
3106,LUCY,innovative-eyewear,Medical Instruments & Supplies,5329653
3107,LULU,lululemon-athletica,Apparel Retail,60716259234
3108,LUMN,lumen-technologies,Telecom Services,1311570000
3109,LUMO,lumos-pharma,Biotechnology,23664594
3110,LUNA,luna-innovations,Scientific & Technical Instruments,251206280
3111,LUNG,pulmonx,Medical Devices,546273506
3112,LUNR,intuitive-machines,Aerospace & Defense,361451455
3113,LUV,southwest-airlines,Airlines,18104012550
3114,LUXH,luxurban-hotels,Lodging,165304693
3115,LVLU,lulu's-fashion-lounge-holdings,Apparel Retail,83356835
3116,LVO,liveone,Entertainment,130380536
3117,LVRO,lavoro,Agricultural Inputs,930402673
3118,LVS,las-vegas-sands,Resorts & Casinos,38030067120
3119,LVTX,lava-rapeutics,Biotechnology,45217252
3120,LVWR,livewire-group,Auto Manufacturers,2080126880
3121,LW,lamb-weston-holdings,Packaged Foods,15317975300
3122,LWAY,lifeway-foods,Packaged Foods,183931320
3123,LWLG,lightwave-logic,Specialty Chemicals,538849070
3124,LX,lexinfintech-holdings,Credit Services,309325870
3125,LXEH,lixiang-education-holding-co,Education & Training Services,29905399
3126,LXEO,lexeo-rapeutics,Biotechnology,452973500
3127,LXFR,luxfer-holdings,Specialty Industrial Machinery,219804780
3128,LXP,lxp-industrial-trust,REIT - Industrial,2683463023
3129,LXRX,lexicon-pharmaceuticals,Biotechnology,521690250
3130,LXU,lsb-industries,Chemicals,570964224
3131,LYB,lyondellbasell-industries,Specialty Chemicals,30120255320
3132,LYEL,lyell-immunopharma,Biotechnology,450845510
3133,LYFT,"lyft,-inc",Software - Application,4900947000
3134,LYG,lloyds-banking-group,Banks - Regional,33805576540
3135,LYRA,lyra-rapeutics,Biotechnology,245995308
3136,LYT,lytus-technologies-holdings-ptv,Software - Application,3728250
3137,LYTS,lsi-industries,Electronic Components,397090822
3138,LYV,live-nation-entertainment,Entertainment,20314665000
3139,LZ,legalzoom,Specialty Business Services,1958272280
3140,LZB,la-z-boy,"Furnishings, Fixtures & Appliances",1525089175
3141,LZM,lifezone-metals,Other Industrial Metals & Mining,463527874
3142,M,macy's,Department Stores,5105979990
3143,MA,mastercard,Credit Services,428541134040
3144,MAA,mid-america-apartment-communities,REIT - Residential,14935936000
3145,MAC,-macerich-,REIT - Retail,3335135040
3146,MACA,moringa-acquisition,Shell Companies,42493594
3147,MACK,merrimack-pharmaceuticals,Biotechnology,188034730
3148,MAG,mag-silver,Silver,946101310
3149,MAIA,maia-biotechnology,Biotechnology,19893814
3150,MAIN,main-street-capital,Asset Management,3797007368
3151,MAMA,mama's-creations,Packaged Foods,165147885
3152,MAN,manpowergroup,Staffing & Employment Services,3612827376
3153,MANH,manhattan-associates,Software - Application,15425776512
3154,MANU,manchester-united,Entertainment,3235442058
3155,MAPS,wm-technology,Software - Application,125319327
3156,MAQC,maquia-capital-acquisition,Shell Companies,67924648
3157,MAR,marriott-international,Lodging,71989537920
3158,MARA,marathon-digital-holdings,Capital Markets,4051775000
3159,MARK,remark-holdings,Software - Infrastructure,12496344
3160,MARPS,marine-petroleum-trust,Oil & Gas Midstream,9140000
3161,MARX,mars-acquisition,Shell Companies,98773960
3162,MAS,masco,Building Products & Equipment,15416483670
3163,MASI,masimo,Medical Instruments & Supplies,7106098024
3164,MASS,908-devices,Medical Devices,231834356
3165,MAT,mattel,Leisure,6718491660
3166,MATH,metalpha-technology-holding,Internet Content & Information,50988792
3167,MATV,mativ-holdings,Paper & Paper Products,623850057
3168,MATW,matws-international,Conglomerates,941630580
3169,MATX,matson,Marine Shipping,3952534586
3170,MAX,mediaalpha,Internet Content & Information,824678872
3171,MAXN,maxeon-solar-technologies,Solar,241205057
3172,MAYS,jw-mays,Real Estate Services,88452426
3173,MBC,masterbrand,"Furnishings, Fixtures & Appliances",1792248000
3174,MBCN,middlefield-banc,Banks - Regional,212025596
3175,MBI,mbia-inc,Insurance - Specialty,315530715
3176,MBIN,merchants-bancorp,Banks - Regional,1779877764
3177,MBIO,mustang-bio,Biotechnology,13990456
3178,MBLY,mobileye-global,Auto Parts,21403185020
3179,MBOT,microbot-medical,Medical Instruments & Supplies,16205530
3180,MBRX,moleculin-biotech,Biotechnology,16930215
3181,MBTC,nocturne-acquisition,Shell Companies,57105620
3182,MBUU,malibu-boats,Recreational Vehicles,944598963
3183,MBWM,mercantile-bank,Banks - Regional,630568010
3184,MC,moelis-&-,Capital Markets,4148134247
3185,MCAA,mountain-&-co-i-acquisition,Shell Companies,184047586
3186,MCAC,monterey-capital-acquisition,Shell Companies,127320048
3187,MCAF,mountain-crest-acquisition-corp-iv,Shell Companies,59660820
3188,MCAG,mountain-crest-acquisition-v,Shell Companies,33826258
3189,MCB,metropolitan-bank-holding,Banks - Regional,492953912
3190,MCBC,macatawa-bank,Banks - Regional,352516620
3191,MCBS,metrocity-bankshares,Banks - Regional,587540205
3192,MCD,mcdonald,Restaurants,215462841100
3193,MCFT,mastercraft-boat-holdings,Recreational Vehicles,341843341
3194,MCHP,microchip-technology,Semiconductors,45604683050
3195,MCHX,marchex,Advertising Agencies,58477627
3196,MCK,mckesson,Medical Distribution,67123125900
3197,MCO,moodys,Financial Data & Stock Exchanges,73126800000
3198,MCRB,seres-rapeutics,Biotechnology,142182700
3199,MCRI,monarch-casino-&-resort,Resorts & Casinos,1323475175
3200,MCS,-marcus-corporation,Entertainment,422055361
3201,MCVT,mill-city-ventures-iii,Credit Services,17048644
3202,MCW,mister-car-wash,Personal Services,2729268300
3203,MCY,mercury-general,Insurance - Property & Casualty,2147291258
3204,MD,pediatrix-medical-group,Medical Care Facilities,782262509
3205,MDAI,spectral-ai,Medical Devices,31938004
3206,MDB,mongodb,Software - Infrastructure,31470155376
3207,MDBH,"mdb-capital-holdings,-llc-class-a-common",Capital Markets,105598357
3208,MDC,mdc-holdings,Residential Construction,4684249962
3209,MDGL,madrigal-pharmaceuticals,Biotechnology,4348899928
3210,MDGS,medigus,Medical Devices,5326133
3211,MDIA,mediaco-holding,Broadcasting,13914859
3212,MDJH,mdjm-ltd,Real Estate Services,12375712
3213,MDLZ,mondelez,Confectioners,104612383000
3214,MDRR,medalist-diversified-reit,REIT - Diversified,11537590
3215,MDRX,veradigm,Health Information Services,984432600
3216,MDT,medtronic,Medical Devices,116517229500
3217,MDU,mdu-resources-group,Conglomerates,4034068780
3218,MDV,modiv,REIT - Diversified,111766886
